ts,strategy,coin,action,direction,entry_price
2026-06-13T18:18:14.754207+00:00,WILLIAMS_R,BEAT,OPEN,1,7.0958,0.0,0.0,0,-0.07462686567164178,31.0,36.0
2026-06-13T18:18:16.948910+00:00,CCI_EXTREME,BAS,OPEN,-1,0.033542,0.0,0.0,0,0.39860778272281183,6128.0,2635.0
2026-06-13T18:25:00.549338+00:00,CANDLE_BULL_ENGULF_LONG,LAB,OPEN,1,9.356,0.0,0.0,0,-0.6182707993474714,117.0,496.0
2026-06-13T18:25:01.455384+00:00,MA_CROSS_TREND,DYDX,OPEN,1,0.1218,0.0,0.0,0,0.01565766624229028,195053.5,189039.5
2026-06-13T18:25:02.549636+00:00,MEAN_REVERT_BB_RSI,APR,OPEN,1,0.1821,0.0,0.0,0,-0.14357910616632094,11354.0,15161.0
2026-06-13T18:25:02.553124+00:00,CANDLE_PIERCING_LONG,APR,CLOSE,SL,0.19224,0.1821,1,-8.15198501872658,-5.274656679151052
2026-06-13T18:25:03.952606+00:00,CANDLE_THREE_SOLDIERS,JCT,OPEN,1,0.006696,0.0,0.0,0,0.30941645046954364,179174.0,94496.0
2026-06-13T18:25:06.450074+00:00,RSI_LOOSE,AGT,CLOSE,SL,0.01551,0.014056,1,-19.069194068342988,-9.374597034171494
2026-06-13T18:25:08.149720+00:00,BB_WIDE,GTC,OPEN,-1,0.07927,0.0,0.0,0,-0.18011870212042777,3135.8,4513.6
2026-06-13T18:25:08.448531+00:00,VWAP_WIDE,AIOT,CLOSE,TP,0.07614,0.07445,-1,3.089393223010238,2.2195954820068255
2026-06-13T18:25:08.848675+00:00,MACD_CROSS,AIOT,CLOSE,SL,0.07724,0.07445,1,-7.544236147074056,-3.612118073537028
2026-06-13T18:25:09.548834+00:00,HEIKIN_ASHI_TREND,COLLECT,OPEN,1,0.05278,0.0,0.0,0,0.31066405554566495,7362.0,3872.0
2026-06-13T18:25:09.650915+00:00,HEIKIN_ASHI_TREND,APR,CLOSE,TP,0.1878,0.1821,-1,5.7502875399360835,3.035143769968042
2026-06-13T18:36:01.052301+00:00,VOL_SPIKE_FADE,DYDX,CLOSE,TP,0.1239,0.1213,-1,3.8769330104923188,2.0984665052461593
2026-06-13T18:36:01.351817+00:00,VOL_SPIKE_FADE,TRADOOR,CLOSE,TP,0.3907,0.4029,1,5.92520092142308,3.1226004607115403
2026-06-13T18:36:02.547891+00:00,VWAP_REVERT,DYDX,OPEN,1,0.1213,0.0,0.0,0,-0.13011460676194136,167951.6,218194.9
2026-06-13T18:36:03.952922+00:00,CANDLE_BEAR_MARUBOZU,EDU,OPEN,-1,0.02882,0.0,0.0,0,0.14202288278804331,103059.0,77426.0
2026-06-13T18:36:07.248639+00:00,MA_CROSS_FAST,AIN,OPEN,1,0.09991,0.0,0.0,0,0.3615943252828914,4031.0,1890.0
2026-06-13T18:36:07.251034+00:00,MA_CROSS_FAST,币安人生,CLOSE,TP,0.6771,0.6695,-1,1.924867818638326,1.1224339093191629
2026-06-13T18:36:07.949364+00:00,VWAP_WIDE,AIOT,OPEN,-1,0.07486,0.0,0.0,0,-0.45338367702584953,2823.0,7506.0
2026-06-13T18:36:09.451456+00:00,VWAP_WIDE,BAS,OPEN,-1,0.033769,0.0,0.0,0,0.27910744306892865,20923.0,11792.0
2026-06-13T18:36:10.749254+00:00,CCI_EXTREME,BEAT,OPEN,1,7.015,0.0,0.0,0,0.7565217391304347,101.0,14.0
2026-06-13T18:36:11.649073+00:00,HEIKIN_ASHI_TREND,LAB,OPEN,-1,9.329,0.0,0.0,0,-0.43716814159292033,159.0,406.0
2026-06-13T18:36:12.848898+00:00,HEIKIN_ASHI_TREND,APR,OPEN,-1,0.1815,0.0,0.0,0,-0.06983467341223236,20592.0,23684.0
2026-06-13T18:43:44.814696+00:00,WICKS_LONG_LOWER,TRADOOR,OPEN,1,0.4058,0.0,0.0,0,0.36391752577319586,2646.0,1234.0
2026-06-13T18:43:44.817468+00:00,WICKS_LONG_LOWER,AKE,CLOSE,TIMEOUT,0.0002772,0.000273,1,-3.3503030303030252,-1.5151515151515127
2026-06-13T18:43:45.281720+00:00,VOL_SPIKE_FADE,TRADOOR,OPEN,-1,0.4058,0.0,0.0,0,0.45304777594728174,2646.0,996.0
2026-06-13T18:43:45.285872+00:00,MEAN_REVERT_BB_RSI,TRIA,CLOSE,SL,0.02329,0.02208,1,-26.77681408329761,-5.195362816659522
2026-06-13T18:43:45.288831+00:00,CANDLE_THREE_CROWS_SHORT,FOGO,CLOSE,TP,0.01308,0.0128,-1,2.9710091743119147,2.14067278287461
2026-06-13T18:43:45.755071+00:00,CANDLE_EVENING_STAR_SHORT,BARD,OPEN,-1,0.1617,0.0,0.0,0,-0.018997582852234362,49108.0,51010.0
2026-06-13T18:43:46.348709+00:00,OBV_DIVERGENCE,PTB,OPEN,-1,0.0005658,0.0,0.0,0,-0.17713027266261339,1044708.0,1494474.0
2026-06-13T18:49:28.703983+00:00,CANDLE_MARUBOZU_LONG,DODOX,OPEN,1,0.015154,0.0,0.0,0,0.38788104484758207,13044.0,5753.0
2026-06-13T18:49:29.248693+00:00,WICKS_SHORT_UPPER,AIA,OPEN,-1,0.06357,0.0,0.0,0,0.691921568627451,10786.0,1964.0
2026-06-13T18:49:29.251062+00:00,RSI_EXTREME,BAS,CLOSE,SL,0.032393,0.034195,-1,-17.168790788133286,-5.562930262711095
2026-06-13T18:49:29.716026+00:00,BB_PURE_REVERT,DYDX,OPEN,1,0.1208,0.0,0.0,0,-0.10525928580766805,179994.9,222344.9
2026-06-13T18:49:29.718164+00:00,BB_PURE_REVERT,BAS,CLOSE,SL,0.032393,0.034195,-1,-17.168790788133286,-5.562930262711095
2026-06-13T18:49:29.719892+00:00,ZSCORE_SLOW_REVERT,TRIA,CLOSE,SL,0.0245,0.02203,1,-20.48326530612245,-10.081632653061225
2026-06-13T18:49:30.248931+00:00,ZSCORE_SLOW_REVERT,BAS,OPEN,-1,0.034195,0.0,0.0,0,0.5476754515842464,10453.0,3055.0
2026-06-13T18:49:30.352290+00:00,RSI_LOOSE,APR,CLOSE,SL,0.19719,0.1814,1,-16.335010903189815,-8.007505451594907
2026-06-13T18:49:30.949090+00:00,BB_LONG_WIN,BAS,OPEN,-1,0.034195,0.0,0.0,0,0.5476754515842464,10453.0,3055.0
2026-06-13T18:49:31.647484+00:00,VWAP_TIGHT,AIOT,OPEN,-1,0.07604,0.0,0.0,0,0.03622414295425852,5335.0,4962.0
2026-06-13T18:49:31.650335+00:00,VWAP_WIDE,FOLKS,CLOSE,TP,1.632,1.678,1,3.987941176470592,2.818627450980395
2026-06-13T18:49:31.748203+00:00,STOCHASTIC_EXTREME,BULLA,CLOSE,TP,0.004648,0.004743,1,3.7677796901893115,2.0438898450946557
2026-06-13T18:55:52.348243+00:00,VOL_SPIKE_FOLLOW,RAVE,OPEN,-1,0.315,0.0,0.0,0,-0.29488088099002346,6467.0,11876.0
2026-06-13T18:55:53.347764+00:00,VWAP_REVERT,UB,OPEN,1,0.12947,0.0,0.0,0,0.30648275862068963,2368.0,1257.0
2026-06-13T18:55:54.248369+00:00,RSI_EXTREME,BAS,OPEN,-1,0.034115,0.0,0.0,0,-0.3098721227621483,6746.0,12804.0
2026-06-13T18:55:55.448492+00:00,BB_PURE_REVERT,ALICE,OPEN,1,0.1051,0.0,0.0,0,-0.16796427677069659,161808.4,227137.4
2026-06-13T18:55:56.647322+00:00,BB_PURE_REVERT,BAS,OPEN,-1,0.034115,0.0,0.0,0,-0.1815516743052975,9911.0,14308.0
2026-06-13T18:55:56.651911+00:00,MTF_MOMENTUM,STO,CLOSE,TIMEOUT,0.0521,0.05248,-1,-1.778733205374274,-0.729366602687137
2026-06-13T18:55:56.951900+00:00,CANDLE_BEAR_MARUBOZU,NIGHT,CLOSE,TP,0.03327,0.03245,-1,3.457024346257896,2.4646828975052637
2026-06-13T18:55:58.248772+00:00,MA_CROSS_FAST,BSB,OPEN,-1,0.24184,0.0,0.0,0,0.3333333333333333,570.0,285.0
2026-06-13T18:55:58.250742+00:00,MA_CROSS_FAST,4,CLOSE,TP,0.009015,0.008911,-1,1.9872656683305583,1.153632834165279
2026-06-13T18:55:58.849746+00:00,VWAP_TIGHT,1000SATS,OPEN,1,9.69e-06,0.0,0.0,0,0.2100918957043496,3107483545.0,2028462834.0
2026-06-13T18:55:59.149287+00:00,VWAP_TIGHT,AIOT,CLOSE,TP,0.07604,0.07549,-1,0.8449552866912051,0.7233035244608035
2026-06-13T18:55:59.952800+00:00,VWAP_WIDE,FOLKS,OPEN,1,1.671,0.0,0.0,0,0.2637629651120621,3484.7,2030.1
2026-06-13T18:56:01.348264+00:00,STOCHASTIC_EXTREME,BULLA,OPEN,-1,0.00476,0.0,0.0,0,-0.13130650866499924,107321.0,139765.0
2026-06-13T19:04:30.748930+00:00,WICKS_LONG_LOWER,BAS,OPEN,1,0.034359,0.0,0.0,0,0.2214752906976744,13446.0,8570.0
2026-06-13T19:04:31.247876+00:00,WICKS_SHORT_UPPER,BASED,OPEN,-1,0.07024,0.0,0.0,0,-0.33542596931783014,7516.0,15103.0
2026-06-13T19:04:31.748876+00:00,VOL_SPIKE_FOLLOW,PTB,OPEN,1,0.0005807,0.0,0.0,0,0.31814078220944275,1089214.0,563438.0
2026-06-13T19:04:32.210751+00:00,VOL_SPIKE_FADE,COLLECT,OPEN,1,0.05115,0.0,0.0,0,-0.4480647574994898,4057.0,10644.0
2026-06-13T19:04:32.213717+00:00,RSI_EXTREME,ICNT,CLOSE,SL,0.2033,0.2136,-1,-15.679212985735372,-5.066404328578457
2026-06-13T19:04:32.720227+00:00,CANDLE_MORNING_STAR_LONG,GUA,OPEN,1,0.5973,0.0,0.0,0,0.12427409988385599,1452.0,1131.0
2026-06-13T19:04:33.185499+00:00,CANDLE_HAMMER_SHORT,BASED,OPEN,-1,0.07024,0.0,0.0,0,-0.4455951198751596,5862.0,15285.0
2026-06-13T19:04:33.193041+00:00,RSI_LOOSE,BEAT,CLOSE,SL,7.6025,6.8821,1,-19.271660637948038,-9.475830318974019
2026-06-13T19:04:33.195097+00:00,RSI_LOOSE,FOLKS,CLOSE,TP,1.644,1.708,1,7.465888077858888,3.892944038929444
2026-06-13T19:04:33.681903+00:00,RSI_LOOSE,AGT,OPEN,1,0.014062,0.0,0.0,0,0.20813679245283018,30735.0,20145.0
2026-06-13T19:04:34.145397+00:00,BB_TIGHT,GWEI,OPEN,1,0.1668,0.0,0.0,0,0.5397066262013152,3044.0,910.0
2026-06-13T19:04:34.677987+00:00,DONCHIAN_SHORT_WIN,PLAY,OPEN,-1,0.03257,0.0,0.0,0,-0.3875496717230106,56949.0,129022.0
2026-06-13T19:04:35.213260+00:00,VWAP_TIGHT,AIOT,OPEN,-1,0.07634,0.0,0.0,0,-0.6282217422606191,1291.0,5654.0
2026-06-13T19:04:35.215404+00:00,VWAP_TIGHT,FOLKS,CLOSE,TP,1.682,1.708,1,2.078668252080859,1.5457788347205723
2026-06-13T19:04:35.680960+00:00,VWAP_WIDE,UB,OPEN,1,0.12895,0.0,0.0,0,0.698744769874477,1624.0,288.0
2026-06-13T19:04:35.682803+00:00,VWAP_WIDE,FOLKS,CLOSE,TP,1.671,1.708,1,3.081364452423691,2.214242968282461
2026-06-13T19:04:36.154172+00:00,MACD_CROSS,AIOT,OPEN,1,0.07634,0.0,0.0,0,-0.3032805689378298,3037.0,5681.0
2026-06-13T19:04:36.648100+00:00,MACD_CROSS,APR,OPEN,1,0.1819,0.0,0.0,0,-0.03176187835089665,13093.0,13952.0
2026-06-13T19:04:36.650316+00:00,STOCHASTIC_EXTREME,UB,CLOSE,TP,0.132,0.12895,-1,4.301212121212116,2.3106060606060583
2026-06-13T19:04:36.651812+00:00,HEIKIN_ASHI_TREND,BAS,CLOSE,TP,0.033357,0.034359,1,5.687734508498983,3.0038672542494917
2026-06-13T19:04:37.116034+00:00,HEIKIN_ASHI_TREND,AIOT,OPEN,1,0.07634,0.0,0.0,0,0.5652104079665917,9745.0,2707.0
2026-06-13T19:04:37.117871+00:00,HEIKIN_ASHI_TREND,COLLECT,CLOSE,SL,0.05278,0.05115,1,-6.4965820386510025,-3.088291019325501
2026-06-13T19:04:37.585222+00:00,KELTNER_BREAKOUT,PLAY,OPEN,-1,0.03257,0.0,0.0,0,0.020107301142990436,65598.0,63012.0
2026-06-13T19:10:01.348229+00:00,CANDLE_BULL_ENGULF_LONG,SIREN,OPEN,1,0.1285,0.0,0.0,0,-0.04577209583249446,94793.0,103887.0
2026-06-13T19:10:02.149929+00:00,WICKS_LONG_LOWER,AKE,OPEN,1,0.0002719,0.0,0.0,0,0.04029559627622175,4099858.0,3782244.0
2026-06-13T19:10:03.849015+00:00,RSI_EXTREME,ICNT,OPEN,-1,0.2134,0.0,0.0,0,0.016788434633918856,13082.0,12650.0
2026-06-13T19:10:03.851459+00:00,BB_PURE_REVERT,COLLECT,CLOSE,TP,0.05126,0.05072,-1,2.6803589543503636,1.0534529847834546
2026-06-13T19:10:05.149210+00:00,MTF_MOMENTUM,BSB,OPEN,-1,0.24114,0.0,0.0,0,-0.18469656992084432,309.0,449.0
2026-06-13T19:10:07.149866+00:00,RSI_LOOSE,COLLECT,OPEN,1,0.05072,0.0,0.0,0,-0.3434384286693981,18669.0,38200.0
2026-06-13T19:10:08.349202+00:00,VWAP_TIGHT,FOLKS,OPEN,1,1.696,0.0,0.0,0,0.3164910600255428,3298.6,1712.6
2026-06-13T19:10:09.051341+00:00,VWAP_WIDE,FOLKS,OPEN,1,1.696,0.0,0.0,0,0.2664058604686841,3301.9,1912.6999999999998
2026-06-13T19:10:09.252780+00:00,MACD_CROSS,COLLECT,CLOSE,TP,0.05187,0.05072,-1,4.114162328899163,2.217081164449582
2026-06-13T19:10:12.053999+00:00,STOCHASTIC_EXTREME,UB,OPEN,1,0.12926,0.0,0.0,0,0.6996168582375479,3327.0,588.0
2026-06-13T19:10:13.649080+00:00,HEIKIN_ASHI_TREND,COLLECT,OPEN,-1,0.05072,0.0,0.0,0,-0.30196298373527763,18669.0,34821.0
2026-06-13T19:10:13.651305+00:00,OBV_DIVERGENCE,US,CLOSE,TP,0.012104,0.012472,1,5.760634500991412,3.0403172504957063
2026-06-13T19:19:21.042855+00:00,WICKS_LONG_LOWER,TRADOOR,CLOSE,TP,0.4058,0.4234,1,8.354223755544604,4.337111877772302
2026-06-13T19:19:21.509145+00:00,WICKS_LONG_LOWER,DEXE,OPEN,1,17.21,0.0,0.0,0,0.1326362293271369,394.82,302.34999999999997
2026-06-13T19:19:21.510908+00:00,WICKS_SHORT_UPPER,BARD,CLOSE,TP,0.1641,0.1607,-1,3.823814747105408,2.071907373552704
2026-06-13T19:19:21.512271+00:00,VOL_SPIKE_FOLLOW,DRIFT,CLOSE,TIMEOUT,0.01654,0.01638,1,-2.2547037484885175,-0.967351874244259
2026-06-13T19:19:21.513526+00:00,VWAP_REVERT,FOLKS,CLOSE,TP,1.695,1.731,1,3.9277876106194722,2.123893805309736
2026-06-13T19:19:21.550478+00:00,CANDLE_EVENING_STAR_SHORT,MEGA,CLOSE,SL,0.05574,0.05889,-1,-8.716856835306782,-5.651237890204521
2026-06-13T19:19:21.552469+00:00,CANDLE_HAMMER_SHORT,BARD,CLOSE,TP,0.1641,0.1607,-1,2.867861060329056,2.071907373552704
2026-06-13T19:19:22.014943+00:00,CANDLE_BEAR_MARUBOZU,PIPPIN,OPEN,-1,0.01771,0.0,0.0,0,-0.26700078816593703,449658.0,777241.0
2026-06-13T19:19:22.016952+00:00,CANDLE_BEAR_MARUBOZU,BARD,CLOSE,TP,0.164,0.1607,-1,2.7782926829268266,2.0121951219512177
2026-06-13T19:19:22.481627+00:00,CANDLE_BEAR_ENGULF,PIPPIN,OPEN,-1,0.01771,0.0,0.0,0,-0.14052230375183272,503259.0,667822.0
2026-06-13T19:19:22.944478+00:00,CANDLE_BEAR_ENGULF,IP,OPEN,-1,0.3018,0.0,0.0,0,0.08541647422010722,36425.6,30692.6
2026-06-13T19:19:23.408061+00:00,CANDLE_BEAR_ENGULF,DYM,OPEN,-1,0.01735,0.0,0.0,0,-0.10049671771447036,210489.3,257523.0
2026-06-13T19:19:23.417040+00:00,ZSCORE_TIGHT,BAS,CLOSE,SL,0.032754,0.034396,-1,-7.759692251328104,-5.013128167552069
2026-06-13T19:19:23.419011+00:00,VWAP_TIGHT,Q,CLOSE,TIMEOUT,0.017021,0.01694,1,-0.9538240996416297,-0.47588273309441986
2026-06-13T19:19:23.420049+00:00,VWAP_TIGHT,FOLKS,CLOSE,TP,1.696,1.731,1,2.855518867924541,2.0636792452830273
2026-06-13T19:19:23.421175+00:00,VWAP_WIDE,FOLKS,CLOSE,TP,1.696,1.731,1,2.855518867924541,2.0636792452830273
2026-06-13T19:19:23.427223+00:00,STOCHASTIC_EXTREME,BEAT,CLOSE,TP,7.0958,7.2764,1,4.7703351278220945,2.5451675639110474
2026-06-13T19:19:23.449690+00:00,WILLIAMS_R,BEAT,CLOSE,TP,7.0958,7.2764,1,4.7703351278220945,2.5451675639110474
2026-06-13T19:19:23.451179+00:00,CCI_EXTREME,BEAT,CLOSE,TP,7.015,7.2764,1,7.132601568068427,3.7263007840342137
2026-06-13T19:25:21.648408+00:00,VOL_SPIKE_FADE,TRADOOR,CLOSE,SL,0.4058,0.4299,-1,-12.197772301626424,-5.938886150813212
2026-06-13T19:25:21.651456+00:00,VWAP_REVERT,BAS,CLOSE,SL,0.032987,0.034644,-1,-10.366381908024366,-5.023190954012183
2026-06-13T19:25:24.149079+00:00,VWAP_REVERT,FOLKS,OPEN,1,1.763,0.0,0.0,0,-0.13420097012749488,1633.2,2139.5
2026-06-13T19:25:25.149519+00:00,CANDLE_THREE_SOLDIERS,BAS,OPEN,1,0.034644,0.0,0.0,0,-0.18175483732647263,7633.0,11024.0
2026-06-13T19:25:26.150893+00:00,CANDLE_HAMMER_SHORT,BEAT,OPEN,-1,7.2342,0.0,0.0,0,-0.07042253521126761,33.0,38.0
2026-06-13T19:25:26.451067+00:00,BB_WIDE,BAS,CLOSE,SL,0.032987,0.034644,-1,-10.366381908024366,-5.023190954012183
2026-06-13T19:25:27.350342+00:00,ZSCORE_TIGHT,BAS,OPEN,-1,0.034644,0.0,0.0,0,-0.18175483732647263,7633.0,11024.0
2026-06-13T19:25:29.052280+00:00,VWAP_TIGHT,FOLKS,OPEN,-1,1.763,0.0,0.0,0,0.24632270892085456,3071.5,1857.4
2026-06-13T19:25:30.649106+00:00,VWAP_WIDE,FOLKS,OPEN,1,1.763,0.0,0.0,0,0.2533365492844509,3117.8,1857.4
2026-06-13T19:25:31.252849+00:00,WILLIAMS_R,BAS,CLOSE,SL,0.032987,0.034644,-1,-10.366381908024366,-5.023190954012183
2026-06-13T19:34:48.815451+00:00,CANDLE_BULL_ENGULF_LONG,PLAY,CLOSE,SL,0.03396,0.03183,1,-12.864169611307421,-6.27208480565371
2026-06-13T19:34:48.818283+00:00,WICKS_LONG_LOWER,PLAY,CLOSE,SL,0.03419,0.03183,1,-14.125206200643468,-6.902603100321734
2026-06-13T19:34:49.282852+00:00,VOL_SPIKE_FADE,TRADOOR,OPEN,1,0.4241,0.0,0.0,0,0.1301620491374804,1081.0,832.0
2026-06-13T19:34:49.745406+00:00,VWAP_REVERT,BAS,OPEN,-1,0.034792,0.0,0.0,0,0.1080405703366162,3769.0,3034.0
2026-06-13T19:34:50.214552+00:00,CANDLE_PIERCING_LONG,BLUAI,OPEN,1,0.011416,0.0,0.0,0,-0.47476030608232767,26049.0,73140.0
2026-06-13T19:34:50.216286+00:00,CANDLE_MORNING_STAR_LONG,AIN,CLOSE,TP,0.09804,0.1014,1,4.900758873929011,3.427172582619341
2026-06-13T19:34:50.217688+00:00,CANDLE_THREE_SOLDIERS,PLAY,CLOSE,SL,0.03374,0.03183,1,-8.731404860699477,-5.660936573799651
2026-06-13T19:34:50.225027+00:00,BB_TIGHT,GWEI,CLOSE,TP,0.1668,0.16873,1,1.9941486810551408,1.1570743405275703
2026-06-13T19:34:50.708853+00:00,BB_WIDE,BAS,OPEN,-1,0.034792,0.0,0.0,0,-0.05442622950819672,6489.0,7236.0
2026-06-13T19:34:50.711222+00:00,MA_CROSS_FAST,AIN,CLOSE,TP,0.09991,0.1014,1,2.6626844159743874,1.4913422079871936
2026-06-13T19:34:50.713125+00:00,DONCHIAN_SHORT_WIN,PLAY,CLOSE,TP,0.03257,0.03183,-1,4.224058949953973,2.2720294749769865
2026-06-13T19:34:50.714608+00:00,VWAP_TIGHT,ALICE,CLOSE,TIMEOUT,0.1057,0.1053,1,-0.8076442762535443,-0.37842951750236287
2026-06-13T19:34:50.715835+00:00,VWAP_TIGHT,FOLKS,CLOSE,TP,1.763,1.743,-1,1.4616449234259614,1.1344299489506409
2026-06-13T19:34:51.302274+00:00,WILLIAMS_R,BAS,OPEN,-1,0.034792,0.0,0.0,0,-0.31584203359055835,3768.0,7247.0
2026-06-13T19:34:51.304548+00:00,HEIKIN_ASHI_TREND,AIN,CLOSE,TP,0.09803,0.1014,1,6.555446291951437,3.437723145975719
2026-06-13T19:41:01.887307+00:00,WICKS_LONG_LOWER,BAS,CLOSE,TP,0.034359,0.035082,1,3.8885043220117077,2.1042521610058538
2026-06-13T19:41:03.890883+00:00,VWAP_WIDE,GTC,OPEN,-1,0.07968,0.0,0.0,0,0.3428909472696846,6299.3,3082.4
2026-06-13T19:41:04.189171+00:00,STOCHASTIC_EXTREME,BAS,CLOSE,SL,0.033357,0.035082,-1,-10.662656713733275,-5.1713283568666375
2026-06-13T19:41:05.087822+00:00,STOCHASTIC_EXTREME,BEAT,OPEN,-1,7.3648,0.0,0.0,0,-0.2987012987012987,27.0,50.0
2026-06-13T19:41:05.989993+00:00,WILLIAMS_R,BEAT,OPEN,-1,7.3648,0.0,0.0,0,0.5081967213114754,46.0,15.0
2026-06-13T19:41:07.486887+00:00,CCI_EXTREME,BEAT,OPEN,-1,7.3648,0.0,0.0,0,-0.7619047619047619,10.0,74.0
2026-06-13T19:41:08.588103+00:00,HEIKIN_ASHI_TREND,BAS,OPEN,1,0.035082,0.0,0.0,0,-0.3333333333333333,4740.0,9480.0
2026-06-13T19:41:09.088789+00:00,OBV_DIVERGENCE,PTB,CLOSE,SL,0.0005658,0.0005967,-1,-11.24258748674445,-5.461293743372225
2026-06-13T19:49:45.300330+00:00,WICKS_LONG_LOWER,BAS,OPEN,1,0.035102,0.0,0.0,0,-0.025464556090846524,5664.0,5960.0
2026-06-13T19:49:46.000664+00:00,WICKS_LONG_LOWER,PLAY,OPEN,1,0.03167,0.0,0.0,0,-0.026045435578350228,92196.0,97127.0
2026-06-13T19:49:46.101712+00:00,RSI_EXTREME,ICNT,CLOSE,TP,0.2134,0.2084,-1,6.549053420806004,2.3430178069353347
2026-06-13T19:49:46.700886+00:00,ZSCORE_SLOW_REVERT,GTC,OPEN,-1,0.0806,0.0,0.0,0,-0.09255884062540033,4605.4,5544.900000000001
2026-06-13T19:49:47.500448+00:00,RSI_TIGHT,BULLA,OPEN,-1,0.004914,0.0,0.0,0,-0.5240126003979073,51677.0,165459.0
2026-06-13T19:49:48.100594+00:00,BB_TIGHT,AIN,OPEN,-1,0.10492,0.0,0.0,0,-0.07509881422924901,2574.0,2992.0
2026-06-13T19:49:48.704459+00:00,BB_LONG_WIN,GTC,OPEN,-1,0.0806,0.0,0.0,0,0.33817121953395685,4499.4,2225.3
2026-06-13T19:49:48.902517+00:00,DONCHIAN_SHORT_WIN,BULLA,CLOSE,TP,0.004713,0.004914,1,8.209598981540411,4.264799490770206
2026-06-13T19:49:48.904330+00:00,VOL_SPIKE_BIG,BULLA,CLOSE,TP,0.004667,0.004914,1,7.69871866295264,5.292479108635093
2026-06-13T19:49:49.000014+00:00,VWAP_TIGHT,1000SATS,CLOSE,TP,9.69e-06,9.77e-06,1,0.9983900928792453,0.8255933952528302
2026-06-13T19:49:49.001902+00:00,VWAP_WIDE,AIN,CLOSE,TP,0.10041,0.10492,1,6.497376755303256,4.491584503535504
2026-06-13T19:49:49.704414+00:00,STOCHASTIC_EXTREME,BAS,OPEN,-1,0.035102,0.0,0.0,0,-0.387093166312493,5480.0,12402.0
2026-06-13T19:49:50.001079+00:00,WILLIAMS_R,TRIA,CLOSE,SL,0.02301,0.02182,1,-10.663328987396785,-5.171664493698393
2026-06-13T19:49:50.002462+00:00,CCI_EXTREME,BULLA,CLOSE,SL,0.004679,0.004914,-1,-10.364881384911305,-5.022440692455652
2026-06-13T19:49:50.003615+00:00,CCI_EXTREME,TRIA,CLOSE,SL,0.02303,0.02182,1,-10.828033000434212,-5.254016500217105
2026-06-13T19:49:50.101134+00:00,OBV_DIVERGENCE,BULLA,CLOSE,TP,0.004717,0.004914,1,8.032766588933649,4.176383294466825
2026-06-13T19:49:50.105608+00:00,KELTNER_BREAKOUT,BULLA,CLOSE,TP,0.004683,0.004914,1,9.54547085201795,4.932735426008975
2026-06-13T19:56:17.805824+00:00,CANDLE_BULL_ENGULF_LONG,BAS,OPEN,1,0.035146,0.0,0.0,0,-0.054234571199572534,3540.0,3946.0
2026-06-13T19:56:19.007003+00:00,CANDLE_EVENING_STAR_SHORT,MEGA,OPEN,-1,0.05961,0.0,0.0,0,0.3058171342806652,26971.0,14338.0
2026-06-13T19:56:19.806746+00:00,CANDLE_BEAR_MARUBOZU,NIGHT,OPEN,-1,0.03248,0.0,0.0,0,0.6415520114258509,258606.0,56469.0
2026-06-13T19:56:21.511211+00:00,VWAP_TIGHT,龙虾,CLOSE,TP,0.01198,0.012043,1,0.5488146911519268,0.5258764607679512
2026-06-13T19:56:23.107490+00:00,VWAP_WIDE,AIN,OPEN,1,0.10494,0.0,0.0,0,-0.022321428571428572,1971.0,2061.0
2026-06-13T19:56:25.106201+00:00,MACD_CROSS,COLLECT,OPEN,1,0.05176,0.0,0.0,0,0.21034849817188875,13076.0,8531.0
2026-06-13T19:56:26.009490+00:00,CCI_EXTREME,BULLA,OPEN,-1,0.0049,0.0,0.0,0,0.4212256818502991,150856.0,61434.0
2026-06-13T19:56:27.006398+00:00,CCI_EXTREME,TRIA,OPEN,1,0.02185,0.0,0.0,0,0.15468104017678766,70801.0,51832.0
2026-06-13T19:56:28.708429+00:00,KELTNER_BREAKOUT,BSB,OPEN,1,0.24675,0.0,0.0,0,-0.8236272878535774,106.0,1096.0
2026-06-13T19:56:28.810419+00:00,KELTNER_BREAKOUT,PLAY,CLOSE,TP,0.03257,0.03144,-1,6.618900828983722,3.4694504144918605
2026-06-13T19:56:30.411186+00:00,KELTNER_BREAKOUT,BULLA,OPEN,1,0.0049,0.0,0.0,0,-0.04500187841424885,77532.0,84839.0
2026-06-13T19:56:30.907441+00:00,KELTNER_BREAKOUT,STO,CLOSE,TIMEOUT,0.05174,0.05267,-1,-3.914897564746812,-1.797448782373406
2026-06-13T20:04:52.416660+00:00,CANDLE_HAMMER_LONG,BSB,CLOSE,TP,0.24013,0.24762,1,5.918287594219795,3.1191437971098974
2026-06-13T20:04:53.113379+00:00,WICKS_SHORT_UPPER,BARD,OPEN,-1,0.1614,0.0,0.0,0,0.11352907634351309,59561.0,47416.0
2026-06-13T20:04:53.713258+00:00,VOL_SPIKE_FOLLOW,US,OPEN,1,0.012427,0.0,0.0,0,0.1712981185546721,14879.0,10527.0
2026-06-13T20:04:54.313083+00:00,RSI_EXTREME,Q,OPEN,1,0.016805,0.0,0.0,0,0.16169486494508756,31310.0,22594.0
2026-06-13T20:04:54.813316+00:00,CANDLE_PIERCING_LONG,BAS,OPEN,1,0.035071,0.0,0.0,0,0.1638970348647768,3572.0,2566.0
